date,target,lstm_pred,Ridge_pred,fbProphet_pred,CNN1D_pred,GRU_pred
2018-06-03 12:00:00+00:00,0.23095132800915688,0.302022784948349,0.29402495976072873,0.306439197047081,0.36845073103904724,0.20282185077667236
2018-06-03 13:00:00+00:00,0.23092531411773887,0.3328592777252197,0.3041946765233253,0.31566905118608357,0.3668754994869232,0.19986432790756226
2018-06-03 14:00:00+00:00,0.2388075232173981,0.3707624077796936,0.31256813683086576,0.3297817739631067,0.3380018174648285,0.18682919442653656
2018-06-03 15:00:00+00:00,0.26724070653729093,0.4059907793998718,0.31844609909250116,0.3504233785282804,0.3898424208164215,0.2290273755788803
2018-06-03 16:00:00+00:00,0.29978408470123047,0.42372262477874756,0.3400437634621483,0.3788736942124958,0.4242038428783417,0.26696905493736267
2018-06-03 17:00:00+00:00,0.3385187690226581,0.41708046197891235,0.3657212166090728,0.406181613419953,0.4524576663970947,0.312604159116745
2018-06-03 18:00:00+00:00,0.35592206238131163,0.38608822226524353,0.36644395726877615,0.4132929427237405,0.44492506980895996,0.3377547264099121
2018-06-03 19:00:00+00:00,0.37954267578887124,0.33775365352630615,0.32197260847764597,0.3841607870429934,0.4316079020500183,0.3411811590194702
2018-06-03 20:00:00+00:00,0.341406310970058,0.28455787897109985,0.24790001859833305,0.3204037632515256,0.2940196096897125,0.32739174365997314
2018-06-03 21:00:00+00:00,0.28196456907988865,0.23402804136276245,0.16849845830011362,0.2428045889514189,0.22124546766281128,0.27582481503486633
2018-06-03 22:00:00+00:00,0.21711193777477172,0.19051221013069153,0.09646538146489976,0.17689221410720832,0.1667003631591797,0.2236815243959427
2018-06-03 23:00:00+00:00,0.17551572539736218,0.1539427489042282,0.04015827315605979,0.13542213339281325,0.09844280034303665,0.17877739667892456
2018-06-04 00:00:00+00:00,0.15491272339429255,0.12483463436365128,0.2425148884510636,0.11397880255020706,0.07530438899993896,0.14958347380161285
2018-06-04 01:00:00+00:00,0.15493873728571056,0.11172119528055191,0.22570293313227455,0.10322517150082382,0.05088246613740921,0.13905373215675354
2018-06-04 02:00:00+00:00,0.1613381545745428,0.1066647320985794,0.22279170769988393,0.104765309780003,0.049298059195280075,0.13404332101345062
2018-06-04 03:00:00+00:00,0.18841861554069872,0.11403165757656097,0.23659807027294977,0.13368185386765458,0.07774621248245239,0.14283643662929535
2018-06-04 04:00:00+00:00,0.30353008506542495,0.13443470001220703,0.28949626760699587,0.20385472179148048,0.14472615718841553,0.15992826223373413
2018-06-04 05:00:00+00:00,0.45789651673993914,0.16108500957489014,0.39158690034368915,0.30965764138345203,0.20327672362327576,0.1827382594347
2018-06-04 06:00:00+00:00,0.5850264040997892,0.18448276817798615,0.4982754144861769,0.4223537546038406,0.29056018590927124,0.2011079043149948
2018-06-04 07:00:00+00:00,0.6413724929112146,0.20165637135505676,0.5641605371265831,0.5064878209418852,0.33497703075408936,0.2156648188829422
2018-06-04 08:00:00+00:00,0.6455087016466793,0.2152218222618103,0.586872139812649,0.5430806457958709,0.36411139369010925,0.22762121260166168
2018-06-04 09:00:00+00:00,0.6558882443224682,0.22274994850158691,0.586569331635961,0.5401110414884205,0.3638821542263031,0.24329446256160736
2018-06-04 10:00:00+00:00,0.6037824198121797,0.22187882661819458,0.5609250863837016,0.5224765310185789,0.36292654275894165,0.2711566686630249
2018-06-04 11:00:00+00:00,0.62529590801488,0.21445849537849426,0.5321000154170312,0.5118957811713788,0.3956325650215149,0.3166066110134125
2018-06-04 12:00:00+00:00,0.6409042428656903,0.20297682285308838,0.5306535446631485,0.5146883678355392,0.40801993012428284,0.3720822036266327
2018-06-04 13:00:00+00:00,0.6561223693452304,0.19524532556533813,0.5408232614257451,0.5257154704256943,0.4455201029777527,0.42341095209121704
2018-06-04 14:00:00+00:00,0.6746182461434406,0.19851338863372803,0.5491967217332855,0.540453427703661,0.5199244022369385,0.45456188917160034
2018-06-04 15:00:00+00:00,0.6430113680705497,0.21705412864685059,0.5550746839949209,0.5605733233074249,0.5166385769844055,0.45443060994148254
2018-06-04 16:00:00+00:00,0.5988657943341744,0.2512316405773163,0.576672348364568,0.5873896833270802,0.5254083871841431,0.4249396026134491
2018-06-04 17:00:00+00:00,0.5886683488983117,0.2961456775665283,0.6023498015114925,0.6119952537782192,0.5449159145355225,0.425083726644516
2018-06-04 18:00:00+00:00,0.581618584324029,0.3387589454650879,0.6030725421711958,0.6153882894506897,0.5460560917854309,0.4916286766529083
2018-06-04 19:00:00+00:00,0.5685335969407663,0.3537130355834961,0.5586011933800656,0.5815822899634512,0.5159347653388977,0.5455805063247681
2018-06-04 20:00:00+00:00,0.48312999141541585,0.3295390009880066,0.4845286035007528,0.5122634873251628,0.4494142532348633,0.5705990791320801
2018-06-04 21:00:00+00:00,0.40386566426471737,0.27580276131629944,0.4051270432025333,0.42828863949804225,0.3733755052089691,0.527461051940918
2018-06-04 22:00:00+00:00,0.33310787960771054,0.21871349215507507,0.3330939663673194,0.3552663072295871,0.2761511504650116,0.4813767373561859
2018-06-04 23:00:00+00:00,0.29226607008142347,0.17369680106639862,0.2767868580584794,0.30603626218553404,0.21858176589012146,0.4207301437854767
2018-06-05 00:00:00+00:00,0.262870372779064,0.14606502652168274,0.28334836567434185,0.27627096037546334,0.1726500391960144,0.35864585638046265
2018-06-05 01:00:00+00:00,0.253817538565594,0.13641388714313507,0.26653641035555276,0.2567241047084124,0.147393137216568,0.31022292375564575
2018-06-05 02:00:00+00:00,0.26185583101376136,0.14743314683437347,0.26362518492316217,0.24909228356133942,0.1787668764591217,0.2819594144821167
2018-06-05 03:00:00+00:00,0.2730418043235088,0.18627029657363892,0.2774315474962281,0.26855142639738605,0.19364306330680847,0.27002617716789246
2018-06-05 04:00:00+00:00,0.36107281288207904,0.26734715700149536,0.3303297448302742,0.3290745331980134,0.24970608949661255,0.27998000383377075
2018-06-05 05:00:00+00:00,0.5088317161364169,0.41881901025772095,0.4324203775669676,0.4251272353656581,0.4550440013408661,0.37979161739349365
2018-06-05 06:00:00+00:00,0.6098436565125778,0.6057367324829102,0.5391088917094552,0.5280624614554555,0.5791974663734436,0.5324894785881042
2018-06-05 07:00:00+00:00,0.6655393980385526,0.7157284021377563,0.6049940143498616,0.6025117412169698,0.6183205246925354,0.6059540510177612
2018-06-05 08:00:00+00:00,0.6729013293098515,0.7292261719703674,0.6277056170359272,0.6295787838760633,0.6300556063652039,0.5991163849830627
2018-06-05 09:00:00+00:00,0.675164537863219,0.7117450833320618,0.6274028088592393,0.6173206475925126,0.617945671081543,0.5582991242408752
2018-06-05 10:00:00+00:00,0.617751879503655,0.6983951330184937,0.6017585636069801,0.5907077186325895,0.6071459650993347,0.5523476600646973
2018-06-05 11:00:00+00:00,0.6216279493249395,0.6888659596443176,0.5729334926403095,0.5715254945896974,0.5713366270065308,0.4921336770057678
2018-06-05 12:00:00+00:00,0.6570328555448609,0.689487636089325,0.5714870218864267,0.5661537811054159,0.6242229342460632,0.5535187125205994
2018-06-05 13:00:00+00:00,0.6740719544236622,0.6945905089378357,0.5816567386490233,0.5695069046154476,0.6513506770133972,0.5521386861801147
2018-06-05 14:00:00+00:00,0.6733695793553758,0.700661838054657,0.5900301989565637,0.5771068779244546,0.6297163963317871,0.572200357913971
2018-06-05 15:00:00+00:00,0.6557321609739601,0.7054623365402222,0.5959081612181991,0.5906626902696308,0.6394867300987244,0.5908862352371216
2018-06-05 16:00:00+00:00,0.6151504903618532,0.7009238600730896,0.6175058255878463,0.6115188063672928,0.6165164709091187,0.547426700592041
2018-06-05 17:00:00+00:00,0.5908014879945891,0.6813905835151672,0.6431832787347708,0.6307898432732766,0.5805073976516724,0.5038642883300781
2018-06-05 18:00:00+00:00,0.5765458754975157,0.6402720212936401,0.643906019394474,0.6294878562486902,0.5540129542350769,0.4900445342063904
2018-06-05 19:00:00+00:00,0.5671808745870295,0.5683586597442627,0.599434670603344,0.5916321680775606,0.5408875346183777,0.4668886661529541
2018-06-05 20:00:00+00:00,0.48877500585312555,0.47568222880363464,0.525362080724031,0.5189070434228831,0.481834352016449,0.44345879554748535
2018-06-05 21:00:00+00:00,0.4128144429125153,0.3826943635940552,0.4459605204258116,0.4321597590828718,0.38492530584335327,0.35493478178977966
2018-06-05 22:00:00+00:00,0.33422647693868524,0.3106918931007385,0.37392744359059776,0.3569822424703068,0.298957884311676,0.3016935884952545
2018-06-05 23:00:00+00:00,0.2920319450586613,0.26213645935058594,0.31762033528175776,0.3061909206158941,0.2558784484863281,0.26012638211250305
2018-06-06 00:00:00+00:00,0.26898363726229807,0.23692910373210907,0.2910661319057973,0.27542870685775517,0.24355757236480713,0.2416597455739975
2018-06-06 01:00:00+00:00,0.2569652194271741,0.23293790221214294,0.27425417658700824,0.2554141415025046,0.2294413149356842,0.23411671817302704
2018-06-06 02:00:00+00:00,0.26063317811711456,0.2548353374004364,0.27134295115461765,0.2478036649931999,0.2396841049194336,0.2469439059495926
2018-06-06 03:00:00+00:00,0.27213131812387814,0.3133946359157562,0.2851493137276835,0.2677287556700801,0.2716620862483978,0.2845863103866577
2018-06-06 04:00:00+00:00,0.3661195078171744,0.4184611141681671,0.3380475110617296,0.3291143794411711,0.3579637110233307,0.3353172242641449
2018-06-06 05:00:00+00:00,0.5042792851382638,0.5536890029907227,0.440138143798423,0.426375299175175,0.48766979575157166,0.4259103834629059
2018-06-06 06:00:00+00:00,0.6230066855700944,0.6470739245414734,0.5468266579409106,0.530811507090097,0.6112110614776611,0.5460959076881409
2018-06-06 07:00:00+00:00,0.6757888712572514,0.6713944673538208,0.6127117805813169,0.607000303395849,0.6499274969100952,0.568820595741272
2018-06-06 08:00:00+00:00,0.6695975650997633,0.6595664024353027,0.6354233832673826,0.6359906469224118,0.6674125790596008,0.5798868536949158
2018-06-06 09:00:00+00:00,0.6789365521188314,0.638399600982666,0.6351205750906946,0.6257850846004416,0.659863293170929,0.5491746068000793
2018-06-06 10:00:00+00:00,0.6212117270622513,0.6227172017097473,0.6094763298384355,0.6013004685355733,0.6179366111755371,0.550936758518219
2018-06-06 11:00:00+00:00,0.626804713717125,0.6143565773963928,0.580651258871765,0.5842704455993636,0.5960274934768677,0.5016792416572571
2018-06-06 12:00:00+00:00,0.6673603704378138,0.616908609867096,0.5792047881178821,0.5810253200938492,0.6376503705978394,0.5479747653007507
2018-06-06 13:00:00+00:00,0.6599464113836789,0.6284685730934143,0.5893745048804787,0.5864328837489586,0.6674967408180237,0.5760103464126587
2018-06-06 14:00:00+00:00,0.649618896490726,0.6422550678253174,0.5977479651880191,0.5959721422918051,0.6623080372810364,0.5844498872756958
2018-06-06 15:00:00+00:00,0.6414505345854686,0.6517248749732971,0.6036259274496545,0.611313103525551,0.653505265712738,0.5877297520637512
2018-06-06 16:00:00+00:00,0.6194167685544081,0.6504946947097778,0.6252235918193016,0.6337657055988893,0.6187888383865356,0.565991222858429
2018-06-06 17:00:00+00:00,0.6001664889050753,0.6296977400779724,0.6509010449662261,0.6544148494096423,0.6096611618995667,0.5147847533226013
2018-06-06 18:00:00+00:00,0.5880700293956973,0.5826751589775085,0.6516237856259296,0.6542479625492472,0.5987855792045593,0.4846608638763428
2018-06-06 19:00:00+00:00,0.5802398480788741,0.5103168487548828,0.6071524368347994,0.6172650264282012,0.5546139478683472,0.4582648277282715
2018-06-06 20:00:00+00:00,0.4979579095236856,0.4293380379676819,0.5330798469554864,0.5451363665953829,0.47255027294158936,0.43995505571365356
2018-06-06 21:00:00+00:00,0.41591009599125933,0.3515043258666992,0.45367828665726695,0.45870075651623027,0.38055387139320374,0.3573579788208008
2018-06-06 22:00:00+00:00,0.34330532504357325,0.2893059253692627,0.38164520982205313,0.38354700774478406,0.32148104906082153,0.3068952262401581
2018-06-06 23:00:00+00:00,0.2997580708098124,0.24360130727291107,0.32533810151321313,0.3324936905453235,0.25400784611701965,0.2613842785358429
2018-06-07 00:00:00+00:00,0.274940818397024,0.217600017786026,0.28848850191410447,0.30119091483859367,0.2205299735069275,0.24249018728733063
2018-06-07 01:00:00+00:00,0.26365078952160453,0.2115490883588791,0.27167654659531537,0.2803691915766992,0.21844854950904846,0.23866581916809082
2018-06-07 02:00:00+00:00,0.26609609531489814,0.22827208042144775,0.2687653211629248,0.2717013579673948,0.19832521677017212,0.2504357397556305
2018-06-07 03:00:00+00:00,0.2773601102988996,0.27845311164855957,0.2825716837359906,0.2903393042448228,0.2097667157649994,0.2853568196296692
2018-06-07 04:00:00+00:00,0.3674202023880752,0.3738493025302887,0.33546988107003683,0.3502319559294467,0.2944853901863098,0.32968980073928833
2018-06-07 05:00:00+00:00,0.5180666475898129,0.5065401792526245,0.43756051380673,0.44582106667797544,0.42945393919944763,0.3965538740158081
2018-06-07 06:00:00+00:00,0.6391873260321012,0.605934739112854,0.5442490279492178,0.5484360928518669,0.5721835494041443,0.4769711494445801
2018-06-07 07:00:00+00:00,0.6748783850576208,0.642412543296814,0.610134150589624,0.6226856817098609,0.6385032534599304,0.5212571620941162
2018-06-07 08:00:00+00:00,0.6740719544236622,0.6390250325202942,0.6328457532756898,0.649651407681155,0.6594449281692505,0.5439864993095398
2018-06-07 09:00:00+00:00,0.6849717749278115,0.6215047836303711,0.6325429450990019,0.6373690728884691,0.6334711909294128,0.5177193880081177
2018-06-07 10:00:00+00:00,0.6308628807783356,0.6081559658050537,0.6068986998467425,0.6107887900046823,0.592705249786377,0.5451292991638184
2018-06-07 11:00:00+00:00,0.625399963580552,0.6011831760406494,0.5780736288800721,0.5916768417991805,0.577702522277832,0.4949401617050171
2018-06-07 12:00:00+00:00,0.6439998959444343,0.60454922914505,0.5766271581261894,0.5863949272800598,0.6195551753044128,0.5452025532722473
2018-06-07 13:00:00+00:00,0.6704560235165579,0.616929829120636,0.586796874888786,0.5898403978259513,0.6539285182952881,0.5793685913085938
2018-06-07 14:00:00+00:00,0.6829426913972061,0.6292935609817505,0.5951703351963263,0.5975194213861417,0.6311813592910767,0.5615776777267456
2018-06-07 15:00:00+00:00,0.6620535365885383,0.6366040110588074,0.6010482974579617,0.6111262480442112,0.6147149205207825,0.5664836764335632
2018-06-07 16:00:00+00:00,0.6357534923649228,0.634053647518158,0.6226459618276089,0.6319916634576661,0.6109046936035156,0.553886890411377
2018-06-07 17:00:00+00:00,0.6205613797768008,0.6128284931182861,0.6483234149745334,0.6512176012533403,0.5985850095748901,0.5194156169891357
2018-06-07 18:00:00+00:00,0.6040165448349418,0.5652725696563721,0.6490461556342366,0.6498043481995538,0.5783746838569641,0.48992183804512024
2018-06-07 19:00:00+00:00,0.5834655706147083,0.4940599799156189,0.6045748068431065,0.6117602793323031,0.5307683348655701,0.4659917652606964
2018-06-07 20:00:00+00:00,0.5027444655446008,0.4165153205394745,0.5305022169637936,0.5387594276656994,0.46964380145072937,0.4479784369468689
2018-06-07 21:00:00+00:00,0.4237142634166645,0.3425000309944153,0.4511006566655742,0.4516394423750508,0.4006790518760681,0.360330730676651
2018-06-07 22:00:00+00:00,0.3507192840977082,0.2827596366405487,0.3790675798303603,0.375983111069568,0.30877870321273804,0.304717093706131
2018-06-07 23:00:00+00:00,0.3046746962878177,0.23958326876163483,0.32276047152152026,0.32459809158611613,0.24877417087554932,0.2630593776702881
2018-06-08 00:00:00+00:00,0.2807679300746599,0.2147144228219986,0.2765570682842348,0.29311878373025113,0.2364538013935089,0.242799773812294
2018-06-08 01:00:00+00:00,0.26960797065633046,0.20843708515167236,0.2597451129654457,0.2722553603677217,0.2210279107093811,0.2367570549249649
2018-06-08 02:00:00+00:00,0.27442054056866366,0.22427016496658325,0.25683388753305514,0.2636559394257224,0.22653192281723022,0.24714615941047668
2018-06-08 03:00:00+00:00,0.29119950053328475,0.2729702293872833,0.270640250106121,0.28244363174249104,0.22980031371116638,0.2800206243991852
2018-06-08 04:00:00+00:00,0.3783980645664785,0.3656119406223297,0.3235384474401672,0.3425349147230874,0.26713326573371887,0.3294486701488495
2018-06-08 05:00:00+00:00,0.5292266070081424,0.49079781770706177,0.42562908017686046,0.4383358820018337,0.43391624093055725,0.4212323725223541
2018-06-08 06:00:00+00:00,0.6577092167217294,0.5924017429351807,0.5323175943193482,0.5411376344796915,0.5583133101463318,0.5445138812065125
2018-06-08 07:00:00+00:00,0.7013345126297443,0.6348099112510681,0.5982027169597544,0.6155083377641706,0.647575318813324,0.5886035561561584
2018-06-08 08:00:00+00:00,0.7092687495122395,0.633108913898468,0.6209143196458202,0.6424875731547577,0.6611058115959167,0.5704435706138611
2018-06-08 09:00:00+00:00,0.7011784292812362,0.6156403422355652,0.6206115114691322,0.6300682900691206,0.6465458869934082,0.5434812307357788
2018-06-08 10:00:00+00:00,0.6325797976119247,0.6013715267181396,0.5949672662168729,0.6031575692859522,0.6260657906532288,0.5524471402168274
2018-06-08 11:00:00+00:00,0.6245154912723394,0.5933147668838501,0.5661421952502025,0.5834791821351412,0.6185808777809143,0.5027765035629272
2018-06-08 12:00:00+00:00,0.6226685049816602,0.5948783755302429,0.5646957244963198,0.5773535459902505,0.6292606592178345,0.5377401113510132
2018-06-08 13:00:00+00:00,0.6226164771988242,0.6039575338363647,0.5748654412589164,0.579638669690039,0.631864607334137,0.5515500903129578
2018-06-08 14:00:00+00:00,0.6153586014931973,0.6167240738868713,0.5832389015664567,0.5858040170806711,0.6511198282241821,0.5726631283760071
2018-06-08 15:00:00+00:00,0.592206238131162,0.6275140047073364,0.5891168638280921,0.5975104521570792,0.656453549861908,0.5788942575454712
2018-06-08 16:00:00+00:00,0.5600530683384928,0.6276537775993347,0.6107145281977392,0.6160593426293215,0.6338059306144714,0.5519749522209167
2018-06-08 17:00:00+00:00,0.5656460549933665,0.6083251237869263,0.6363919813446638,0.6325277836434102,0.6116188168525696,0.5211130976676941
2018-06-08 18:00:00+00:00,0.5599229988814026,0.562790036201477,0.637114722004367,0.6278963664921674,0.5693382620811462,0.49132975935935974
2018-06-08 19:00:00+00:00,0.5469680809552301,0.49313968420028687,0.5926433732132369,0.5861594210966464,0.5048863887786865,0.4482612609863281
2018-06-08 20:00:00+00:00,0.4794620327254754,0.41536903381347656,0.5185707833339239,0.5089830291009082,0.4864681363105774,0.38969776034355164
2018-06-08 21:00:00+00:00,0.4065190811893551,0.3412569761276245,0.43916922303570444,0.4172033544674155,0.42371684312820435,0.303227037191391
2018-06-08 22:00:00+00:00,0.34070393590177156,0.2815999388694763,0.3671361462004907,0.3364084610244377,0.3332883417606354,0.2637178599834442
2018-06-08 23:00:00+00:00,0.2921099867329154,0.23800474405288696,0.31082903789165073,0.2794182571622144,0.27163171768188477,0.23412413895130157
2018-06-09 00:00:00+00:00,0.26216799771077753,0.2114349901676178,0.12807577202025644,0.24188649391292746,0.24106651544570923,0.21665474772453308
2018-06-09 01:00:00+00:00,0.24960328815587524,0.2019711285829544,0.11126381670146737,0.21454983266200942,0.2164284884929657,0.20274175703525543
2018-06-09 02:00:00+00:00,0.24143492625061783,0.21144911646842957,0.10835259126907676,0.19908996203761367,0.21663039922714233,0.19933448731899261
2018-06-09 03:00:00+00:00,0.22728336931921647,0.24900206923484802,0.12215895384214259,0.21067049804823074,0.2101675271987915,0.20606066286563873
2018-06-09 04:00:00+00:00,0.2486147602819906,0.3243570923805237,0.17505715117618872,0.2632551177629718,0.24992847442626953,0.21667131781578064
2018-06-09 05:00:00+00:00,0.32876355974090166,0.42649924755096436,0.2771477839128821,0.3513034781974375,0.3178780674934387,0.26065078377723694
